核心客户号|签约日期|当前签约日期|零售签约产品代码|零售签约产品描述|签约口径说明
1526621461|2016/2/17|2016/2/17|10172|保障型保险|INSUR_CATE_CODE = '2'
1183405591|2008/1/20|2008/1/20|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1256167748|2014/4/1|2014/4/1|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1521798879|2015/5/30|2015/5/30|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1504361595|2013/11/4|2013/11/4|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1226530543|2009/9/16|2009/9/16|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1506068408|2016/2/4|2016/2/4|10115|消费贷标志|STAT_CLASS_CD 为 03的客户且贷款余额>1
1527932267|2016/2/15|2016/2/15|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1505879529|2013/12/27|2013/12/27|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1500454361|2016/1/14|2016/1/14|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1507189015|2016/2/14|2016/2/14|10172|保障型保险|INSUR_CATE_CODE = '2'
1501556332|2014/3/3|2014/3/3|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1519235484|2015/2/14|2015/2/14|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1092719764|2014/12/2|2014/12/2|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1504346002|2013/11/3|2014/5/29|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1527750199|2016/1/29|2016/1/29|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1113471747|2015/6/3|2015/6/3|10115|消费贷标志|STAT_CLASS_CD 为 03的客户且贷款余额>1
1522030740|2015/6/7|2015/8/10|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1506320275|2014/1/20|2014/1/20|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1527596289|2016/1/26|2016/1/26|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1504349532|2016/2/3|2016/2/3|10172|保障型保险|INSUR_CATE_CODE = '2'
1519805956|2015/4/15|2015/4/15|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1503064670|2013/9/10|2013/9/10|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1505320787|2013/12/7|2014/2/12|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1267701036|2011/3/21|2015/11/6|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1527263116|2016/1/8|2016/1/8|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1521028546|2015/11/7|2016/3/8|10115|消费贷标志|STAT_CLASS_CD 为 03的客户且贷款余额>1
1509254613|2014/5/10|2014/5/10|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1505339165|2013/12/8|2013/12/8|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1513228261|2016/1/20|2016/1/20|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1522545624|2016/2/17|2016/2/17|10172|保障型保险|INSUR_CATE_CODE = '2'
1525452807|2015/10/25|2015/10/25|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1527960120|2016/2/16|2016/2/16|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1515602924|2014/11/28|2014/11/28|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1296499079|2011/12/30|2011/12/30|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1519963962|2015/3/26|2015/3/26|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1521417035|2015/8/31|2015/8/31|10115|消费贷标志|STAT_CLASS_CD 为 03的客户且贷款余额>1
1519577694|2015/3/10|2015/3/10|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1507816657|2014/3/26|2014/3/26|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1512669289|2015/5/29|2016/2/18|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1527846988|2016/2/3|2016/2/3|10172|保障型保险|INSUR_CATE_CODE = '2'
1091985646|2012/9/28|2014/3/24|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1337804514|2012/12/1|2012/12/1|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1182302761|2008/1/2|2008/1/2|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1326538505|2012/9/6|2012/9/6|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1500060200|2013/7/5|2016/2/13|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1523728659|2015/9/2|2015/9/2|10115|消费贷标志|STAT_CLASS_CD 为 03的客户且贷款余额>1
1185936866|2011/5/18|2016/1/18|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1326951726|2013/1/4|2013/1/4|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1511311163|2016/2/14|2016/2/14|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1525294054|2016/1/28|2016/1/28|10172|保障型保险|INSUR_CATE_CODE = '2'
1260739022|2010/12/26|2010/12/26|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1506671939|2014/2/15|2014/2/15|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1521414818|2015/5/18|2015/5/18|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1515564452|2014/11/27|2014/11/27|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1519797583|2015/3/18|2015/3/18|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1520505492|2015/4/23|2015/6/17|10115|消费贷标志|STAT_CLASS_CD 为 03的客户且贷款余额>1
1336141441|2012/11/22|2013/4/9|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1510559537|2014/9/23|2014/9/23|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1500895318|2016/1/22|2016/1/22|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1524655341|2016/2/19|2016/2/19|10172|保障型保险|INSUR_CATE_CODE = '2'
1519549515|2015/3/9|2015/3/9|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1142179391|2015/11/30|2015/11/30|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1319797216|2012/7/13|2015/9/25|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1527932267|2016/2/15|2016/2/15|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1506068408|2014/1/7|2014/1/7|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1521364398|2015/5/26|2015/12/13|10115|消费贷标志|STAT_CLASS_CD 为 03的客户且贷款余额>1
1160514224|2011/3/16|2011/3/16|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1502346824|2013/8/5|2013/8/5|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1527919668|2016/2/14|2016/2/14|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1523158546|2016/2/4|2016/2/4|10172|保障型保险|INSUR_CATE_CODE = '2'
1505256957|2013/12/5|2013/12/5|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1527936300|2016/2/15|2016/2/15|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1101678224|2009/12/11|2015/8/18|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1522030740|2015/6/7|2015/8/4|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1527956991|2016/2/16|2016/2/16|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1522364208|2015/7/3|2015/7/3|10115|消费贷标志|STAT_CLASS_CD 为 03的客户且贷款余额>1
1526939624|2015/12/24|2015/12/24|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1522368638|2015/6/17|2015/6/17|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1527172665|2016/1/19|2016/1/19|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1290211017|2016/1/19|2016/1/19|10172|保障型保险|INSUR_CATE_CODE = '2'
1524163332|2015/8/29|2015/8/29|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1527540746|2016/1/20|2016/1/20|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1509549595|2014/5/20|2014/5/20|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1509254613|2014/5/10|2014/5/10|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1515566415|2014/11/27|2015/1/27|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1311163665|2016/1/26|2016/3/14|10115|消费贷标志|STAT_CLASS_CD 为 03的客户且贷款余额>1
1524561056|2015/9/15|2015/9/15|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1507166193|2014/3/6|2014/3/6|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1196947240|2016/1/13|2016/1/13|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1527310940|2016/1/11|2016/1/11|10172|保障型保险|INSUR_CATE_CODE = '2'
1506093313|2014/1/8|2014/1/8|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1528006177|2016/2/18|2016/2/18|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1164911660|2007/7/10|2015/3/23|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1519577694|2015/3/10|2015/3/10|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1505857108|2013/12/26|2013/12/26|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1106497188|2007/3/12|2015/6/16|10115|消费贷标志|STAT_CLASS_CD 为 03的客户且贷款余额>1
1293313918|2014/10/22|2015/5/21|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1255030486|2013/7/2|2013/7/2|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1525654928|2015/11/2|2016/2/19|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1522146354|2016/2/18|2016/2/18|10172|保障型保险|INSUR_CATE_CODE = '2'
1508313356|2014/6/18|2014/6/18|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1528016491|2016/2/19|2016/2/19|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1525430966|2015/10/24|2015/10/24|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1185936866|2011/5/18|2016/1/18|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1512412718|2014/8/20|2014/8/20|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1256416208|2015/5/28|2016/3/14|10115|消费贷标志|STAT_CLASS_CD 为 03的客户且贷款余额>1
1509896925|2014/5/30|2014/5/30|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1200295808|0001/1/1|2013/7/27|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1527477295|2016/1/18|2016/1/18|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1265478983|2016/1/5|2016/1/5|10172|保障型保险|INSUR_CATE_CODE = '2'
1520634865|2015/4/17|2015/4/17|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1519026493|2015/2/5|2015/2/5|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
