I_CODE	A_TYPE	M_TYPE	PRODUCT_CYCLIC	RISK_GRADE	COLLECT_CURRENCY	COLLECT_DATE_BEG	COLLECT_DATE_END	BASE_SALE_AMOUNT	REDEEM_SETTLE_ACCOUNT_NAME	REP_MTR_DATE	REP_RTN_RATE	REP_BEG_DATE	START_DT
FSAA13278A	SPT_LBS	X_CNBD	109	2	CNY	2013-12-20	2013-12-20	50000.000000	非凡资产管理半年增利普通款	2014-06-24	0.060500	2013-12-24	2015/10/15
FSAA15090B	SPT_LBS	X_CNBD		2	CNY	2015-02-16	2015-02-16	200000.000000	非凡资产管理半年增利高端款	2015-08-26	0.055000	2015-02-26	2015/10/15
FGAA15196C	SPT_LBS	X_CNBD		2	CNY	2015-03-24	2015-03-24	100000000.000000	非凡资产管理季增利对公款	2015-07-01	0.056000	2015-03-24	2015/12/21
FSAA16128D	SPT_LBS	X_CNBD		2	CNY	2016-03-28	2016-03-28	1000000.000000	非凡资产管理双月增利尊享款	2016-06-01	0.043500	2016-04-01	2016/3/22
FSAA1551KA	SPT_LBS	X_CNBD		2	CNY	2015-06-25	2015-06-25	50000.000000	非凡资产管理季增利普通款	2015-10-08	0.053500	2015-07-02	2015/10/15
FSAA14235D	SPT_LBS	X_CNBD		2	CNY	2014-08-07	2014-08-07	1000000.000000	非凡资产管理季增利尊享款	2014-11-11	0.053500	2014-08-11	2015/10/15
FSAA1583AA	SPT_LBS	X_CNBD		2	CNY	2015-10-15	2015-10-15	50000.000000	非凡资产管理35天增利普通款	2015-11-26	0.047000	2015-10-22	2015/10/15
FSAA1553RB	SPT_LBS	X_CNBD		2	CNY	2015-07-02	2015-07-02	50000.000000	非凡资产管理4个月增利普通款	2015-11-12	0.055000	2015-07-09	2015/10/15
FSAA15625F	SPT_LBS	X_CNBD		2	CNY	2015-12-29	2015-12-29	100000.000000	非凡资产管理35天增利普通款	2016-02-14	0.047500	2016-01-04	2015/12/28
FSAA1521PA	SPT_LBS	X_CNBD		2	CNY	2015-03-13	2015-03-13	50000.000000	非凡资产管理4个月增利普通款	2015-07-23	0.054500	2015-03-19	2015/12/21
FGAA13048A	SPT_LBS	X_CNBD	0	2	CNY	2013-03-28	2013-03-28	500000.000000	非凡资产管理半年增利对公款	2013-10-08	0.044500	2013-04-03	2015/10/15
FGAA13170T	SPT_LBS	X_CNBD	103	2	CNY	2013-11-07	2013-11-11	10000000.000000		2014-01-13	0.054000	2013-11-12	2015/10/15
FGAA14190C	SPT_LBS	X_CNBD		2	CNY	2014-12-16	2014-12-16	100000000.000000	非凡资产管理双月增利对公款	2015-02-16	0.055000	2014-12-16	2015/10/15
FSAE136003	SPT_NWM	X_CNBD	1	2	CNY	2013-12-03	2013-12-03	50000.000000	非凡资产管理“智赢”3号	2015-12-10	0.000000	2013-12-10	2015/10/15
FGAA15485D	SPT_LBS	X_CNBD		2	CNY	2015-07-09	2015-07-09	100000000.000000	非凡资产管理季增利对公款	2015-10-09	0.050000	2015-07-09	2015/10/15
FSAA1595AB	SPT_LBS	X_CNBD		2	CNY	2015-11-26	2015-11-26	100000.000000	非凡资产管理35天增利普通款	2016-01-07	0.046500	2015-12-03	2015/11/25
FSAA14426R	SPT_LBS	X_CNBD		2	CNY	2014-12-11	2014-12-11	100000.000000	非凡资产管理双月增利普通款	2015-02-17	0.054500	2014-12-18	2015/10/15
FSAA13134B	SPT_LBS	X_CNBD	0	2	CNY	2013-08-14	2013-08-14	200000.000000	非凡资产管理半年增利高端款	2014-02-21	0.051500	2013-08-21	2015/10/15
FSAA1567CD	SPT_LBS	X_CNBD		2	CNY	2015-08-20	2015-08-20	50000.000000	非凡资产管理35天增利普通款	2015-09-29	0.052500	2015-08-25	2015/10/15
FSAA1629AA	SPT_LBS	X_CNBD		2	CNY	2016-04-21	2016-04-21	50000.000000	非凡资产管理35天增利普通款	2016-06-02	0.041000	2016-04-28	2016/4/20
FSAA1617GB	SPT_LBS	X_CNBD		2	CNY	2016-03-11	2016-03-11	50000.000000	非凡资产管理双月增利普通款	2016-05-18	0.046500	2016-03-18	2016/3/10
FSAA14153D	SPT_LBS	X_CNBD	132	2	CNY	2014-05-30	2014-05-30	1000000.000000	非凡资产管理35天增利尊享款	2014-07-08	0.054000	2014-06-03	2015/10/15
FSAA16058A	SPT_LBS	X_CNBD		2	CNY	2016-02-15	2016-02-15	50000.000000	非凡资产管理4个月增利普通款	2016-06-23	0.043500	2016-02-18	2016/2/19
FSAA15559A	SPT_LBS	X_CNBD		2	CNY	2015-11-23	2015-11-23	50000.000000	非凡资产管理35天增利普通款	2015-12-31	0.045000	2015-11-26	2015/11/17
FSAA14014F	SPT_LBS	X_CNBD	114	2	CNY	2014-01-27	2014-01-28	200000.000000		2014-03-31	0.060500	2014-01-29	2015/10/15
FSAA16153B	SPT_LBS	X_CNBD		2	CNY	2016-04-12	2016-04-12	200000.000000	非凡资产管理季增利高端款	2016-07-15	0.043000	2016-04-15	2016/4/7
FSAA14437R	SPT_LBS	X_CNBD		2	CNY	2014-12-19	2014-12-19	100000.000000	非凡资产管理35天增利普通款	2015-01-30	0.057000	2014-12-26	2015/10/15
FGAA13147A	SPT_LBS	X_CNBD	096	2	CNY	2013-09-18	2013-09-23	500000.000000		2013-12-24	0.052000	2013-09-24	2015/10/15
FSAA15574A	SPT_LBS	X_CNBD		2	CNY	2015-11-30	2015-11-30	50000.000000	非凡资产管理4个月增利普通款	2016-04-07	0.045500	2015-12-03	2015/11/26
FSAA1621WB	SPT_LBS	X_CNBD		2	CNY	2016-03-24	2016-03-24	100000.000000	非凡资产管理半年增利普通款	2016-09-30	0.043500	2016-03-30	2016/3/23
FGAA15370C	SPT_LBS	X_CNBD		2	CNY	2015-05-27	2015-05-27	100000000.000000	非凡资产管理双月增利对公款	2015-07-27	0.048000	2015-05-27	2015/12/21
FSAA1629PB	SPT_LBS	X_CNBD		2	CNY	2016-04-21	2016-04-21	100000.000000	非凡资产管理4个月增利普通款	2016-09-01	0.041000	2016-04-28	2016/4/26
FSAE136004	SPT_NWM	X_CNBD	2	2	CNY	2013-12-11	2013-12-11	50000.000000	非凡资产管理“智赢”4号	2099-12-31	0.000000	2013-12-20	2015/11/23
FSAA14295M	SPT_LBS	X_CNBD		2	CNY	2014-09-25	2014-09-25	50000.000000	非凡资产管理季增利普通款	2014-12-29	0.053500	2014-09-28	2015/10/15
FGAA14043B	SPT_LBS	X_CNBD	123	2	CNY	2014-03-31	2014-03-31	500000.000000	非凡资产管理季增利对公款	2014-07-03	0.054000	2014-04-03	2015/10/15
FSAA13095S	SPT_LBS	X_CNBD	0	2	CNY	2013-06-21	2013-06-21	10000000.000000	非凡资产管理季增利尊特款	2013-09-26	0.048500	2013-06-26	2015/10/15
FSAA14307N	SPT_LBS	X_CNBD		2	CNY	2014-09-30	2014-09-30	100000.000000	非凡资产管理季增利普通款	2015-01-12	0.056000	2014-10-10	2015/10/15
FSAA13187D	SPT_LBS	X_CNBD	098	2	CNY	2013-09-29	2013-10-07	1000000.000000		2013-11-12	0.055000	2013-10-08	2015/10/15
FSAA14092R	SPT_LBS	X_CNBD	124	2	CNY	2014-04-03	2014-04-03	100000.000000	非凡资产管理半年增利普通款	2014-10-08	0.057500	2014-04-08	2015/10/15
FSAA1509CA	SPT_LBS	X_CNBD		2	CNY	2015-01-28	2015-01-28	100000.000000	非凡资产管理35天增利普通款	2015-03-11	0.056000	2015-02-04	2015/12/21
FSAA1589FA	SPT_LBS	X_CNBD		2	CNY	2015-11-05	2015-11-05	50000.000000	非凡资产管理双月增利普通款	2016-01-12	0.049000	2015-11-12	2015/11/4
FSAA14290A	SPT_LBS	X_CNBD		2	CNY	2014-09-22	2014-09-22	50000.000000	非凡资产管理4个月增利普通款	2015-01-29	0.054000	2014-09-25	2015/10/15
FGAA13161T	SPT_LBS	X_CNBD	101	2	CNY	2013-10-24	2013-10-28	10000000.000000		2013-12-03	0.048000	2013-10-29	2015/10/15
FSAA1557AB	SPT_LBS	X_CNBD		2	CNY	2015-07-15	2015-07-15	100000.000000	非凡资产管理35天增利普通款	2015-08-26	0.053500	2015-07-22	2015/12/21
FSAA14347D	SPT_LBS	X_CNBD		2	CNY	2014-10-27	2014-10-27	1000000.000000	非凡资产管理35天增利尊享款	2014-12-05	0.052000	2014-10-31	2015/10/15
FSAA14261D	SPT_LBS	X_CNBD		2	CNY	2014-09-01	2014-09-01	1000000.000000	非凡资产管理35天增利尊享款	2014-10-09	0.053500	2014-09-04	2015/10/15
FSAA15136D	SPT_LBS	X_CNBD		2	CNY	2015-03-20	2015-03-20	1000000.000000	非凡资产管理4个月增利尊享款	2015-07-28	0.055500	2015-03-24	2015/12/21
FSAA13291A	SPT_LBS	X_CNBD	111	2	CNY	2014-01-03	2014-01-05	50000.000000		2014-02-10	0.057000	2014-01-06	2015/10/15
FSAA14432D	SPT_LBS	X_CNBD		2	CNY	2014-12-15	2014-12-15	1000000.000000	非凡资产管理双月增利尊享款	2015-02-17	0.055000	2014-12-18	2015/10/15
FGAA14030T	SPT_LBS	X_CNBD	120	2	CNY	2014-03-06	2014-03-10	10000000.000000		2014-05-12	0.053000	2014-03-11	2015/10/15
FSAA1595QA	SPT_LBS	X_CNBD		2	CNY	2015-11-27	2015-11-27	50000.000000	非凡资产管理4个月增利普通款	2016-04-07	0.048500	2015-12-03	2015/11/26
FSAA1535CA	SPT_LBS	X_CNBD		2	CNY	2015-04-30	2015-04-30	100000.000000	非凡资产管理35天增利普通款	2015-06-11	0.054000	2015-05-07	2015/12/21
FGAA15445C	SPT_LBS	X_CNBD		2	CNY	2015-06-23	2015-06-23	100000000.000000	非凡资产管理双月增利对公款	2015-08-24	0.051000	2015-06-24	2015/12/21
FSAA1529LA	SPT_LBS	X_CNBD		2	CNY	2015-04-09	2015-04-09	100000.000000	非凡资产管理季增利普通款	2015-07-16	0.054500	2015-04-16	2015/12/21
FSAA1583EB	SPT_LBS	X_CNBD		2	CNY	2015-10-15	2015-10-15	100000.000000	非凡资产管理双月增利普通款	2015-12-22	0.047500	2015-10-22	2015/10/15
FGFA15055A	SPT_LBS	X_CNBD		1	CNY	2015-05-15	2015-05-15	500000.000000	非凡资产管理35天保本对公款	2015-06-23	0.040500	2015-05-20	2015/12/21
FSAA13093D	SPT_LBS	X_CNBD	0	2	CNY	2013-06-20	2013-06-20	1000000.000000	非凡资产管理35天增利尊享款	2013-07-29	0.055000	2013-06-24	2015/10/15
FSAA15618B	SPT_LBS	X_CNBD		2	CNY	2015-12-24	2015-12-24	1000000.000000	非凡资产管理半年增利尊享款	2016-06-30	0.050000	2015-12-30	2015/12/29
FGAA14156A	SPT_LBS	X_CNBD		2	CNY	2014-10-10	2014-10-10	500000.000000	非凡资产管理4个月增利对公款	2015-02-17	0.051000	2014-10-14	2015/10/15
FSAA14109N	SPT_LBS	X_CNBD	126	2	CNY	2014-04-18	2014-04-22	100000.000000		2014-05-28	0.056000	2014-04-23	2015/10/15
FGAA13101A	SPT_LBS	X_CNBD	0	2	CNY	2013-07-04	2013-07-04	500000.000000	非凡资产管理35天增利对公款	2013-08-12	0.047000	2013-07-08	2015/10/15
FSAA14249N	SPT_LBS	X_CNBD		2	CNY	2014-08-22	2014-08-22	100000.000000	非凡资产管理35天增利普通款	2014-10-08	0.053000	2014-08-29	2015/12/21
FSAA13269B	SPT_LBS	X_CNBD	108	2	CNY	2013-12-11	2013-12-16	200000.000000		2014-03-17	0.061500	2013-12-17	2015/10/15
FGAA15245T	SPT_LBS	X_CNBD		2	CNY	2015-04-09	2015-04-09	10000000.000000	非凡资产管理季增利对公款	2015-07-13	0.055000	2015-04-13	2015/12/21
FSAA15230B	SPT_LBS	X_CNBD		2	CNY	2015-05-13	2015-05-13	200000.000000	非凡资产管理双月增利高端款	2015-07-20	0.054000	2015-05-18	2015/12/21
FSFA16001A	SPT_LBS	X_CNBD		1	CNY	2016-01-20	2016-01-20	50000.000000	非凡资产管理35天保本普通款	2016-03-03	0.035500	2016-01-25	2016/1/19
FSAA15294B	SPT_LBS	X_CNBD		2	CNY	2015-06-18	2015-06-18	200000.000000	非凡资产管理半年增利高端款	2015-12-23	0.053000	2015-06-23	2015/10/15
FSAA16074B	SPT_LBS	X_CNBD		2	CNY	2016-02-24	2016-02-24	200000.000000	非凡资产管理双月增利高端款	2016-04-29	0.044000	2016-02-29	2016/2/23
FSAA14371A	SPT_LBS	X_CNBD		2	CNY	2014-11-11	2014-11-11	50000.000000	非凡资产管理35天增利普通款	2014-12-19	0.049500	2014-11-14	2015/10/15
FSAA15536A	SPT_LBS	X_CNBD		2	CNY	2015-11-09	2015-11-09	50000.000000	非凡资产管理双月增利普通款	2016-01-12	0.046000	2015-11-12	2015/11/3
FGAA14110T	SPT_LBS	X_CNBD		2	CNY	2014-07-24	2014-07-24	10000000.000000	非凡资产管理双月增利对公款	2014-09-28	0.051000	2014-07-28	2015/10/15
FSAA14218B	SPT_LBS	X_CNBD		2	CNY	2014-07-24	2014-07-24	200000.000000	非凡资产管理双月增利高端款	2014-09-28	0.053000	2014-07-28	2015/10/15
FSAA16020F	SPT_LBS	X_CNBD		2	CNY	2016-01-14	2016-01-14	100000.000000	非凡资产管理双月增利普通款	2016-03-21	0.045500	2016-01-21	2016/1/13
FGAA14142T	SPT_LBS	X_CNBD		2	CNY	2014-09-18	2014-09-18	10000000.000000	非凡资产管理双月增利对公款	2014-11-24	0.051500	2014-09-22	2015/10/15
FSAA14078B	SPT_LBS	X_CNBD	122	2	CNY	2014-03-24	2014-03-26	200000.000000		2014-05-27	0.056500	2014-03-27	2015/10/15
FSAA15313A	SPT_LBS	X_CNBD		2	CNY	2015-07-02	2015-07-02	50000.000000	非凡资产管理35天增利普通款	2015-08-10	0.052500	2015-07-06	2015/10/15
FGAA14127A	SPT_LBS	X_CNBD		2	CNY	2014-08-22	2014-08-22	500000.000000	非凡资产管理季增利对公款	2014-11-26	0.050500	2014-08-26	2015/12/21
FGAE136007	SPT_NWM	X_CNBD	2	2	CNY	2013-12-16	2013-12-16	500000.000000	非凡资产管理智赢7号（公）	2015-12-10	0.000000	2013-12-20	2015/10/15
FSFA14004E	SPT_LBS	X_CNBD		2	CNY	2014-07-07	2014-07-07	6000000.000000	非凡资产管理35天保本对公款	2014-08-15	0.041000	2014-07-11	2015/10/15
FSAA15338B	SPT_LBS	X_CNBD		2	CNY	2015-07-15	2015-07-15	200000.000000	非凡资产管理双月增利高端款	2015-09-21	0.053000	2015-07-20	2015/10/15
FGAA13194T	SPT_LBS	X_CNBD	109	2	CNY	2013-12-19	2013-12-23	10000000.000000		2014-02-24	0.059000	2013-12-24	2015/10/15
FSAA14149D	SPT_LBS	X_CNBD	131	2	CNY	2014-05-27	2014-05-27	1000000.000000	非凡资产管理35天增利尊享款	2014-07-04	0.054000	2014-05-30	2015/10/15
FSAA16024A	SPT_LBS	X_CNBD		2	CNY	2016-01-18	2016-01-18	50000.000000	非凡资产管理半年增利普通款	2016-07-21	0.044500	2016-01-21	2016/1/21
FSAA1597WB	SPT_LBS	X_CNBD		2	CNY	2015-12-03	2015-12-03	100000.000000	非凡资产管理半年增利普通款	2016-06-13	0.046000	2015-12-10	2015/12/1
FGAA15825Z	SPT_LBS	X_CNBD		2	CNY	2015-12-25	2015-12-25	100000000.000000	非凡资产管理季增利对公款	2016-03-17	0.040000	2015-12-25	2015/12/29
FGFA15092A	SPT_LBS	X_CNBD		1	CNY	2015-07-31	2015-07-31	500000.000000	非凡资产管理35天保本对公款	2015-09-10	0.037000	2015-08-07	2015/12/21
FSAA16104B	SPT_LBS	X_CNBD		2	CNY	2016-03-14	2016-03-14	200000.000000	非凡资产管理双月增利高端款	2016-05-17	0.043500	2016-03-17	2016/3/9
FSAA15058A	SPT_LBS	X_CNBD		2	CNY	2015-02-02	2015-02-02	50000.000000	非凡资产管理4个月增利普通款	2015-06-11	0.052500	2015-02-05	2015/12/21
FGAA14177C	SPT_LBS	X_CNBD		2	CNY	2014-11-25	2014-11-25	100000000.000000	非凡资产管理35天增利对公款	2014-12-30	0.048000	2014-11-25	2015/10/15
FGAA14003B	SPT_LBS	X_CNBD	113	2	CNY	2014-01-20	2014-01-22	500000.000000		2014-04-23	0.056000	2014-01-23	2015/10/15
FSFA15177A	SPT_LBS	X_CNBD		1	CNY	2015-09-06	2015-09-06	50000.000000	非凡资产管理双月保本普通款	2015-11-09	0.038000	2015-09-09	2015/10/15
FSAA1557PB	SPT_LBS	X_CNBD		2	CNY	2015-07-15	2015-07-15	100000.000000	非凡资产管理4个月增利普通款	2015-11-25	0.053500	2015-07-22	2015/10/15
FSAA15445B	SPT_LBS	X_CNBD		2	CNY	2015-09-17	2015-09-17	200000.000000	非凡资产管理35天增利高端款	2015-10-26	0.048000	2015-09-21	2015/10/15
FSAA13241A	SPT_LBS	X_CNBD	104	2	CNY	2013-11-19	2013-11-20	50000.000000		2014-02-21	0.053000	2013-11-21	2015/10/15
FSFA15166A	SPT_LBS	X_CNBD		1	CNY	2015-08-21	2015-08-21	50000.000000	非凡资产管理35天保本普通款	2015-09-28	0.038500	2015-08-27	2015/10/15
FSAA13255E	SPT_LBS	X_CNBD	106	2	CNY	2013-12-02	2013-12-03	10000000.000000		2014-01-08	0.057000	2013-12-04	2015/10/15
FGAA15190T	SPT_LBS	X_CNBD		2	CNY	2015-03-22	2015-03-22	10000000.000000	非凡资产管理季增利对公款	2015-06-23	0.054500	2015-03-23	2015/12/21
FSAA15171A	SPT_LBS	X_CNBD		2	CNY	2015-04-10	2015-04-10	50000.000000	非凡资产管理季增利普通款	2015-07-13	0.053000	2015-04-13	2015/10/15
FSAA13075B	SPT_LBS	X_CNBD	0	2	CNY	2013-05-17	2013-05-17	200000.000000	非凡资产管理季增利高端款	2013-08-21	0.045500	2013-05-21	2015/10/15
FGAA15807Z	SPT_LBS	X_CNBD		2	CNY	2015-12-24	2015-12-24	100000000.000000	非凡资产管理4个月增利对公款	2016-05-25	0.042000	2015-12-24	2015/12/29
FGAA14166A	SPT_LBS	X_CNBD		2	CNY	2014-10-30	2014-10-30	500000.000000	非凡资产管理双月增利对公款	2015-01-05	0.050000	2014-11-03	2015/10/15
FSAA1533MA	SPT_LBS	X_CNBD		2	CNY	2015-04-23	2015-04-23	100000.000000	非凡资产管理季增利普通款	2015-07-29	0.055000	2015-04-29	2015/10/15
FSAA14439M	SPT_LBS	X_CNBD		2	CNY	2014-12-18	2014-12-18	50000.000000	非凡资产管理季增利普通款	2015-03-23	0.056000	2014-12-22	2015/10/15
FSAA13048A	SPT_LBS	X_CNBD	0	2	CNY	2013-03-27	2013-03-27	50000.000000	非凡资产管理半年增利普通款	2013-10-08	0.046500	2013-04-02	2015/10/15
FSAA14137M	SPT_LBS	X_CNBD	130	2	CNY	2014-05-16	2014-05-16	50000.000000	非凡资产管理35天增利普通款	2014-06-26	0.054000	2014-05-22	2015/10/15
FGAA13155A	SPT_LBS	X_CNBD		2	CNY	2013-10-10	2013-10-10	50000.000000		2014-01-14	0.051000	2013-10-14	2015/10/15
FSAA13205N	SPT_LBS	X_CNBD	100	2	CNY	2013-10-17	2013-10-21	100000.000000		2014-01-22	0.052500	2013-10-22	2015/10/15
FGAA15477C	SPT_LBS	X_CNBD		2	CNY	2015-07-02	2015-07-02	100000000.000000	非凡资产管理半年增利对公款	2016-01-04	0.050000	2015-07-02	2015/10/15
FSAA15069A	SPT_LBS	X_CNBD		2	CNY	2015-02-09	2015-02-09	50000.000000	非凡资产管理季增利普通款	2015-05-12	0.054500	2015-02-12	2015/12/21
FSAA15500B	SPT_LBS	X_CNBD		2	CNY	2015-10-19	2015-10-19	200000.000000	非凡资产管理双月增利高端款	2015-12-22	0.047500	2015-10-22	2015/10/15
FSAA15018B	SPT_LBS	X_CNBD		2	CNY	2015-01-08	2015-01-08	200000.000000	非凡资产管理半年增利高端款	2015-07-13	0.053000	2015-01-12	2015/12/21
FSAA13094B	SPT_LBS	X_CNBD	0	2	CNY	2013-06-19	2013-06-19	200000.000000	非凡资产管理双月增利高端款	2013-08-26	0.065000	2013-06-25	2015/10/15
FGAA13197T	SPT_LBS	X_CNBD	110	2	CNY	2013-12-26	2013-12-29	10000000.000000		2014-02-07	0.061000	2013-12-30	2015/10/15
FGAA15400C	SPT_LBS	X_CNBD		2	CNY	2015-06-04	2015-06-04	100000000.000000	非凡资产管理4个月增利对公款	2015-10-08	0.048000	2015-06-04	2015/10/15
FSAA14202X	SPT_LBS	X_CNBD		2	CNY	2014-07-10	2014-07-10	50000.000000	非凡资产管理双月增利普通款	2014-09-17	0.056500	2014-07-17	2015/10/15
FSAA15495A	SPT_LBS	X_CNBD		2	CNY	2015-10-16	2015-10-16	50000.000000	非凡资产管理季增利普通款	2016-01-20	0.047500	2015-10-20	2015/10/15
FSAA14154A	SPT_LBS	X_CNBD	132	2	CNY	2014-05-29	2014-05-29	50000.000000	非凡资产管理双月增利普通款	2014-08-04	0.052500	2014-06-03	2015/10/15
FSAA15369D	SPT_LBS	X_CNBD		2	CNY	2015-08-04	2015-08-04	1000000.000000	非凡资产管理季增利尊享款	2015-11-09	0.052500	2015-08-07	2015/10/15
FSAA14322A	SPT_LBS	X_CNBD		2	CNY	2014-10-09	2014-10-09	50000.000000	非凡资产管理半年增利普通款	2015-04-13	0.051500	2014-10-13	2015/10/15
FSAA15262B	SPT_LBS	X_CNBD		2	CNY	2015-06-02	2015-06-02	200000.000000	非凡资产管理4个月增利高端款	2015-10-09	0.053000	2015-06-05	2015/10/15
FSAA16115K	SPT_LBS	X_CNBD		2	CNY	2016-03-18	2016-03-18	50000.000000	非凡资产管理35天增利普通款	2016-04-28	0.044500	2016-03-24	2016/3/17
FSAA1506HA	SPT_LBS	X_CNBD		2	CNY	2015-01-20	2015-01-20	100000.000000	非凡资产管理季增利普通款	2015-04-23	0.055500	2015-01-23	2015/12/21
FSAA13102H	SPT_LBS	X_CNBD	0	2	CNY	2013-07-08	2013-07-08	200000.000000	非凡资产管理双月增利高端款	2013-09-10	0.050000	2013-07-10	2015/10/15
FSAA14391X	SPT_LBS	X_CNBD		2	CNY	2014-11-21	2014-11-21	50000.000000	非凡资产管理季增利普通款	2015-02-26	0.053500	2014-11-27	2015/10/15
FSAA1575WA	SPT_LBS	X_CNBD		2	CNY	2015-09-17	2015-09-17	50000.000000	非凡资产管理半年增利普通款	2016-03-24	0.048000	2015-09-24	2015/10/15
FSAA1511LA	SPT_LBS	X_CNBD		2	CNY	2015-02-06	2015-02-06	100000.000000	非凡资产管理季增利普通款	2015-05-11	0.056000	2015-02-10	2015/12/21
FGAA15462D	SPT_LBS	X_CNBD		2	CNY	2015-07-01	2015-07-01	10000000.000000	非凡资产管理4个月增利对公款	2015-11-05	0.052000	2015-07-02	2015/10/15
FSAA14105A	SPT_LBS	X_CNBD	126	2	CNY	2014-04-17	2014-04-21	50000.000000		2014-05-27	0.053000	2014-04-22	2015/10/15
FSAA14106D	SPT_LBS	X_CNBD	126	2	CNY	2014-04-17	2014-04-17	1000000.000000	非凡资产管理双月增利尊享款	2014-06-23	0.056000	2014-04-21	2015/10/15
FSAA16033B	SPT_LBS	X_CNBD		2	CNY	2016-01-25	2016-01-25	200000.000000	非凡资产管理季增利高端款	2016-04-28	0.044000	2016-01-28	2016/1/19
FSAA14075M	SPT_LBS	X_CNBD	122	2	CNY	2014-03-20	2014-03-20	50000.000000	非凡资产管理季增利普通款	2014-06-25	0.057000	2014-03-25	2015/10/15
FSAA14414D	SPT_LBS	X_CNBD		2	CNY	2014-12-04	2014-12-04	1000000.000000	非凡资产管理双月增利尊享款	2015-02-09	0.052000	2014-12-08	2015/10/15
FGAA14082F	SPT_LBS	X_CNBD		2	CNY	2014-06-13	2014-06-13	100000000.000000	非凡资产管理双月增利对公款	2014-08-13	0.053000	2014-06-13	2015/10/15
FSAA15208A	SPT_LBS	X_CNBD		2	CNY	2015-04-28	2015-04-28	50000.000000	非凡资产管理4个月增利普通款	2015-09-07	0.053000	2015-05-04	2015/10/15
FSAA14353B	SPT_LBS	X_CNBD		2	CNY	2014-10-30	2014-10-30	200000.000000	非凡资产管理35天增利高端款	2014-12-08	0.050500	2014-11-03	2015/10/15
FSAA13110G	SPT_LBS	X_CNBD	0	2	CNY	2013-07-22	2013-07-22	50000.000000	非凡资产管理双月增利普通款	2013-09-24	0.048000	2013-07-24	2015/10/15
FSAA14338D	SPT_LBS	X_CNBD		2	CNY	2014-10-21	2014-10-21	1000000.000000	非凡资产管理4个月增利尊享款	2015-02-26	0.053000	2014-10-23	2015/10/15
FSAA13202A	SPT_LBS	X_CNBD	099	2	CNY	2013-10-15	2013-10-16	50000.000000		2014-04-17	0.051000	2013-10-17	2015/10/15
FSAA15549F	SPT_LBS	X_CNBD		2	CNY	2015-11-13	2015-11-13	100000.000000	非凡资产管理季增利普通款	2016-02-22	0.047500	2015-11-20	2015/11/11
FSAA15175D	SPT_LBS	X_CNBD		2	CNY	2015-04-13	2015-04-13	1000000.000000	非凡资产管理35天增利尊享款	2015-05-21	0.054500	2015-04-16	2015/12/21
FGFA16010A	SPT_LBS	X_CNBD		1	CNY	2016-01-27	2016-01-27	500000.000000	非凡资产管理双月保本对公款	2016-03-30	0.034000	2016-02-01	2016/1/29
FSAA1531BA	SPT_LBS	X_CNBD		2	CNY	2015-04-16	2015-04-16	100000.000000	非凡资产管理35天增利普通款	2015-05-28	0.054000	2015-04-23	2015/12/21
FSAA15554B	SPT_LBS	X_CNBD		2	CNY	2015-11-18	2015-11-18	200000.000000	非凡资产管理双月增利高端款	2016-01-25	0.047000	2015-11-23	2015/11/17
FSAA14230D	SPT_LBS	X_CNBD		2	CNY	2014-08-04	2014-08-04	1000000.000000	非凡资产管理双月增利尊享款	2014-10-08	0.053500	2014-08-07	2015/10/15
FSAA14005D	SPT_LBS	X_CNBD	113	2	CNY	2014-01-21	2014-01-23	1000000.000000		2014-02-28	0.058000	2014-01-24	2015/10/15
FGBA14012A	SPT_LBS	X_CNBD			CNY	2015-09-14	2015-09-14	0.000000	非凡资产管理T4441期-金融市场债券投顾产品龙腾6号	2016-03-14	0.042000	2015-09-14	2016/1/19
FSAA15181A	SPT_LBS	X_CNBD		2	CNY	2015-04-15	2015-04-15	50000.000000	非凡资产管理35天增利普通款	2015-05-26	0.052500	2015-04-21	2015/12/21
FSAA13080B	SPT_LBS	X_CNBD	0	2	CNY	2013-05-22	2013-05-22	200000.000000	非凡资产管理半年增利高端款	2013-11-29	0.046500	2013-05-29	2015/10/15
FSAA13259E	SPT_LBS	X_CNBD	107	2	CNY	2013-12-04	2013-12-08	10000000.000000		2014-01-13	0.059000	2013-12-09	2015/10/15
FGAA15811Z	SPT_LBS	X_CNBD		2	CNY	2015-12-24	2015-12-24	100000000.000000	非凡资产管理4个月增利对公款	2016-05-24	0.042000	2015-12-24	2015/12/29
FGAA14101T	SPT_LBS	X_CNBD		2	CNY	2014-07-10	2014-07-10	10000000.000000	非凡资产管理35天增利对公款	2014-08-18	0.051000	2014-07-14	2015/10/15
FSAA14233B	SPT_LBS	X_CNBD		2	CNY	2014-08-07	2014-08-07	200000.000000	非凡资产管理35天增利高端款	2014-09-16	0.051500	2014-08-12	2015/10/15
