核心客户号,Y107,Y170,Y130,所属机构,性别,年龄,婚姻,学历,从属行业,理财抗风险等级,客户层级,新老客户标记,五级分类,小微客户类型,消费类资产产品,纯消费性微贷标记,纯质押贷款标记,非储投资偏好,高金融资产标记,购买大额他行理财标记,大额消费标记,信用卡高还款标记,信用卡高端消费标记,优质行业标记,高代发额客户标记,潜在高端客户标记,客户贡献度,客户活跃度,客户渠道偏好,客户金融资产偏好,Rank_107
1505799275,0,0,1,神仙树支行,女,71.0,,,,积极成长型,有效户,老客户,正常类,非小微客户,,,,非储中基金偏好,,,,,,,,,低贡献,中活跃,自助设备偏好型,基债偏好型,275
1505801048,0,0,0,金沙支行,男,41.0,,,,中庸型,银卡,老客户,正常类,非小微客户,,,,,,,,,,,,,低贡献,高活跃,渠道均衡型,基债偏好型,675
1505812561,0,0,1,永丰支行,女,74.0,,,,稳健保守型,银卡,老客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,较高贡献,高活跃,手机银行偏好型,资产均衡型,1378
1505822409,0,0,0,金沙支行,男,67.0,,,,,有效户,老客户,正常类,非小微客户,,,,,,,,,,,,,中贡献,高活跃,POS交易偏好型,定存偏好型,1163
1505837358,0,0,0,新都支行,女,44.0,,,,稳健保守型,银卡,老客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,中贡献,高活跃,网银偏好型,理财偏好型,1309
1505840188,1,0,0,郫县支行,女,67.0,,,,中庸型,金卡,老客户,正常类,非小微客户,,,,非储中理财偏好,高金融资产,,,,,,,潜在高端客户,高贡献,高活跃,渠道均衡型,定存偏好型,1993
1505841632,1,0,0,德阳分行,女,33.0,,,,中庸型,银卡,老客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,高贡献,高活跃,手机银行偏好型,定存偏好型,4822
1505843563,0,0,0,科华支行,女,53.0,,,,,银卡,老客户,正常类,非小微客户,,,,,,,,,,从事优质行业,高代发额客户,潜在高端客户,高贡献,低活跃,柜台偏好型,活储偏好型,3558
1505845349,0,0,0,东风支行,女,60.0,,,,稳健保守型,银卡,老客户,正常类,非小微客户,,,,,,,,,,,,,较高贡献,较高活跃,自助设备偏好型,定存偏好型,2092
1505852921,0,1,0,神仙树支行,女,62.0,,,,中庸型,银卡,老客户,正常类,非小微客户,,,,非储中保险偏好,,,,,,,高代发额客户,潜在高端客户,中贡献,较高活跃,柜台偏好型,基债偏好型,4210
1505857108,0,1,0,崇州支行,男,62.0,未婚,,,,有效户,老客户,正常类,非小微客户,,,,非储中保险偏好,,,,,,,,,,,,,3547
1505870390,1,1,0,科华支行,女,39.0,,,,中庸型,金卡,老客户,正常类,非小微客户,,,,非储中理财偏好,高金融资产,,,,,,,潜在高端客户,较高贡献,高活跃,渠道均衡型,资产均衡型,3461
1505871065,1,0,1,金牛支行,女,60.0,,,,中庸型,银卡,老客户,正常类,小微无贷户,,,,非储中基金偏好,,,,,,,,,较低贡献,低活跃,自助设备偏好型,基债偏好型,2060
1505872485,0,0,0,新都支行,女,35.0,已婚,本科,,中庸型,金卡,老客户,正常类,非小微客户,,,,非储中理财偏好,高金融资产,,,,,,,潜在高端客户,高贡献,高活跃,POS交易偏好型,资产均衡型,2020
1505873157,1,0,0,营业部,男,82.0,,,,中庸型,银卡,老客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,较高贡献,较高活跃,网银偏好型,资产均衡型,2772
1505873825,0,0,0,青白江支行,女,66.0,,本科,,,银卡,老客户,正常类,小微无贷户,,,,,高金融资产,,,,,,,潜在高端客户,高贡献,高活跃,网银偏好型,活储偏好型,1507
1505874014,0,0,0,金牛支行,女,68.0,,,,稳健保守型,银卡,老客户,正常类,小微无贷户,,,,非储中理财偏好,,,大额消费行为,,,,,潜在高端客户,较高贡献,较高活跃,自助设备偏好型,理财偏好型,5161
1505878683,0,0,0,滨江支行,女,59.0,,,,中庸型,金卡,老客户,正常类,非小微客户,,,,非储中理财偏好,高金融资产,,,,,,,潜在高端客户,较高贡献,较高活跃,柜台偏好型,理财偏好型,1713
1505879605,0,1,1,经开区支行,女,65.0,,,,稳健保守型,有效户,老客户,正常类,非小微客户,,,,非储中保险偏好,,,,,,,,,低贡献,较高活跃,自助设备偏好型,基债偏好型,3520
1505879652,1,0,1,科华支行,男,73.0,,,,中庸型,银卡,老客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,中贡献,较高活跃,手机银行偏好型,资产均衡型,4128
1505882017,0,0,0,骡马市支行,女,45.0,,,,,无效户,老客户,正常类,小微有贷未结清客户,,,,,,,,,,,,,,,,,3677
1505885086,0,1,1,新都支行,男,54.0,已婚,专科,,稳健保守型,钻卡,老客户,正常类,非小微客户,,,,非储中理财偏好,高金融资产,,,,,,,潜在高端客户,高贡献,高活跃,自助设备偏好型,资产均衡型,3955
1505896382,0,0,0,东风支行,男,42.0,,,,,有效户,老客户,正常类,小微有贷未结清客户,,,,,,,,,,,,,高贡献,较高活跃,手机银行偏好型,贷款偏好型,4056
1505898405,0,1,0,金沙支行,女,65.0,,,,中庸型,银卡,老客户,正常类,非小微客户,,,,非储中理财偏好,,购买了大额他行理财,大额消费行为,,,,,潜在高端客户,较低贡献,较高活跃,手机银行偏好型,理财偏好型,1820
1505902492,1,0,1,永丰支行,男,81.0,,,,中庸型,金卡,老客户,正常类,非小微客户,,,,非储中理财偏好,高金融资产,,,,,,,潜在高端客户,高贡献,较高活跃,POS交易偏好型,资产均衡型,208
1505905518,1,0,1,建设路支行,女,44.0,,,,稳健保守型,银卡,老客户,正常类,小微无贷户,,,,非储中基金偏好,,,,,,,,,较高贡献,高活跃,渠道均衡型,定存偏好型,4361
1505906126,0,0,0,科华支行,女,30.0,,,,稳健保守型,银卡,老客户,正常类,非小微客户,,,,非储中理财偏好,高金融资产,,,,,,,潜在高端客户,较高贡献,较高活跃,渠道均衡型,理财偏好型,1950
1505908964,0,0,0,滨江支行,女,36.0,,,,稳健保守型,银卡,老客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,较低贡献,较高活跃,渠道均衡型,理财偏好型,455
1505909873,0,0,0,神仙树支行,女,65.0,,,,稳健保守型,钻卡,老客户,正常类,非小微客户,,,,非储中理财偏好,高金融资产,,,,,,,潜在高端客户,高贡献,中活跃,POS交易偏好型,资产均衡型,2592
1505910438,1,0,0,科华支行,女,52.0,,,,中庸型,银卡,老客户,正常类,非小微客户,,,,,,,,,,,,,较高贡献,较高活跃,POS交易偏好型,定存偏好型,4158
1505915511,1,1,0,东风支行,女,57.0,,,,稳健保守型,金卡,老客户,正常类,非小微客户,,,,非储中保险偏好,高金融资产,,,,,,,潜在高端客户,较高贡献,高活跃,渠道均衡型,资产均衡型,2601
1505919817,0,0,0,科华支行,,,,,,,,,,,,,,,,,,,,,,,,,,,2301
1505920158,0,1,1,营业部,女,57.0,,,,中庸型,金卡,老客户,正常类,非小微客户,,,,非储中保险偏好,高金融资产,,,,,,,潜在高端客户,中贡献,较高活跃,渠道均衡型,基债偏好型,4532
1505921127,1,0,0,九眼桥支行,女,55.0,,,,稳健保守型,银卡,老客户,正常类,非小微客户,,,,,,,,,,,,,中贡献,中活跃,柜台偏好型,定存偏好型,2252
1505923867,1,0,0,永丰支行,女,49.0,,,,中庸型,钻卡,老客户,正常类,非小微客户,,,,非储中理财偏好,高金融资产,,,,,,,潜在高端客户,高贡献,高活跃,手机银行偏好型,定存偏好型,2268
1505932644,1,0,0,金沙支行,男,57.0,,,,中庸型,钻卡,老客户,正常类,非小微客户,,,,非储中理财偏好,高金融资产,,,,,,,潜在高端客户,高贡献,高活跃,自助设备偏好型,资产均衡型,3725
1505961268,1,0,0,滨江支行,女,71.0,,,,温和成长型,银卡,老客户,正常类,非小微客户,,,,非储中理财偏好,,,大额消费行为,,,,,潜在高端客户,较高贡献,较高活跃,自助设备偏好型,资产均衡型,1984
1505961789,0,0,0,清江支行,男,42.0,,,,,无效户,老客户,正常类,非小微客户,,,,,,,,,,,,,低贡献,较高活跃,渠道均衡型,活储偏好型,338
1505964427,0,0,0,建设路支行,男,41.0,,,,稳健保守型,银卡,老客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,低贡献,较高活跃,自助设备偏好型,资产均衡型,48
1505974710,0,1,1,德阳分行,男,35.0,,,,积极成长型,有效户,老客户,正常类,非小微客户,,,,非储中基金偏好,,,,,,,,,低贡献,较高活跃,渠道均衡型,基债偏好型,422
1505979579,1,0,1,光华支行,男,84.0,,,,积极成长型,有效户,老客户,正常类,非小微客户,,,,,,,,,,,,,中贡献,低活跃,渠道均衡型,定存偏好型,2958
1505981228,0,0,0,滨江支行,女,29.0,,,,稳健保守型,无效户,老客户,正常类,非小微客户,,,,,,,,,,,,,较低贡献,较高活跃,自助设备偏好型,活储偏好型,4092
1505984606,0,0,0,崇州支行,男,45.0,,,,,银卡,老客户,正常类,非小微客户,,,,,高金融资产,,,,,,,潜在高端客户,高贡献,高活跃,网银偏好型,定存偏好型,423
1505985003,1,0,1,营业部,女,71.0,,,,稳健保守型,银卡,老客户,正常类,非小微客户,,,,非储中基金偏好,,,,,,,,,较高贡献,中活跃,自助设备偏好型,定存偏好型,4666
1505990260,0,0,0,神仙树支行,女,68.0,,,,稳健保守型,金卡,老客户,正常类,非小微客户,,,,非储中理财偏好,高金融资产,,,,,,,潜在高端客户,较高贡献,较高活跃,渠道均衡型,理财偏好型,4194
1505991883,0,0,0,经开区支行,女,56.0,,,,稳健保守型,银卡,老客户,正常类,非小微客户,,,,,,,,,,,,,高贡献,高活跃,POS交易偏好型,定存偏好型,3337
1505992774,1,0,1,经开区支行,男,77.0,,,,稳健保守型,有效户,老客户,正常类,非小微客户,,,,非储中基金偏好,,,,,,,,,中贡献,较高活跃,自助设备偏好型,定存偏好型,2600
1505995559,1,1,0,营业部,女,31.0,,,,中庸型,银卡,老客户,正常类,非小微客户,,,,非储中保险偏好,,,,,,,,,中贡献,高活跃,自助设备偏好型,定存偏好型,1206
1505996013,0,0,0,锦兴支行,女,44.0,,,,稳健保守型,有效户,老客户,正常类,非小微客户,,,,,,,,,,,,,较低贡献,高活跃,手机银行偏好型,活储偏好型,3680
1506007178,0,1,0,建设路支行,女,48.0,,,,中庸型,银卡,老客户,正常类,小微无贷户,,,,非储中保险偏好,,,,,,,,,中贡献,较高活跃,柜台偏好型,定存偏好型,84
1506012896,1,0,0,金牛支行,女,74.0,,,,非常保守型,银卡,老客户,正常类,非小微客户,,,,,,,,,,,,,中贡献,低活跃,柜台偏好型,定存偏好型,3832
1506016282,0,1,0,郫县支行,女,49.0,,,,,银卡,老客户,正常类,非小微客户,,,,非储中保险偏好,,,,,,,,,较高贡献,高活跃,自助设备偏好型,定存偏好型,3873
1506016561,0,1,1,郫县支行,男,43.0,,,,温和成长型,银卡,老客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,中贡献,高活跃,渠道均衡型,理财偏好型,3926
1506017053,0,0,0,九眼桥支行,男,35.0,,,,中庸型,银卡,老客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,低贡献,较高活跃,渠道均衡型,理财偏好型,1762
1506024180,0,0,0,骡马市支行,女,26.0,未婚,本科,,,有效户,老客户,正常类,非小微客户,,,,,,,,,,从事优质行业,高代发额客户,潜在高端客户,较低贡献,低活跃,柜台偏好型,活储偏好型,4414
1506024792,0,1,1,经开区支行,女,62.0,,,,稳健保守型,金卡,老客户,正常类,非小微客户,,,,非储中理财偏好,高金融资产,,,,,,,潜在高端客户,较高贡献,高活跃,渠道均衡型,资产均衡型,2812
1506026337,0,1,1,西体路支行,女,66.0,,,,温和成长型,银卡,老客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,较高贡献,较高活跃,手机银行偏好型,资产均衡型,5569
1506026776,0,0,0,荷花池支行,男,39.0,,,,稳健保守型,有效户,老客户,正常类,小微无贷户,,,,,高金融资产,,大额消费行为,,,,,潜在高端客户,中贡献,高活跃,手机银行偏好型,定存偏好型,83
1506028268,0,0,0,郫县支行,女,43.0,,,,稳健保守型,银卡,老客户,正常类,非小微客户,,,,,,,,,,,,,低贡献,高活跃,渠道均衡型,基债偏好型,4827
1506028314,0,1,1,郫县支行,女,63.0,,,,中庸型,有效户,老客户,正常类,非小微客户,,,,非储中基金偏好,,,,,,,,,低贡献,中活跃,渠道均衡型,基债偏好型,2480
1506029317,1,0,1,神仙树支行,女,68.0,,,,中庸型,金卡,老客户,正常类,非小微客户,,,,非储中基金偏好,高金融资产,,,,,,,潜在高端客户,高贡献,中活跃,自助设备偏好型,定存偏好型,4695
1506029805,0,0,0,荷花池支行,女,33.0,,,,中庸型,银卡,老客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,低贡献,高活跃,渠道均衡型,理财偏好型,4571
1506030032,0,0,0,光华支行,男,35.0,,,,稳健保守型,有效户,老客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,低贡献,高活跃,手机银行偏好型,资产均衡型,1493
1506032211,1,0,0,滨江支行,男,46.0,,,,中庸型,银卡,老客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,中贡献,较高活跃,自助设备偏好型,资产均衡型,4587
1506033120,0,1,0,西体路支行,女,67.0,,,,稳健保守型,有效户,老客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,低贡献,低活跃,柜台偏好型,理财偏好型,5210
1506036148,0,1,0,滨江支行,女,43.0,,,,稳健保守型,金卡,老客户,正常类,非小微客户,,,,非储中理财偏好,高金融资产,,,,,,,潜在高端客户,中贡献,高活跃,手机银行偏好型,资产均衡型,4828
1506037065,0,1,1,永丰支行,女,49.0,,,,中庸型,银卡,老客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,中贡献,较高活跃,手机银行偏好型,理财偏好型,5612
1506040487,1,0,1,滨江支行,女,81.0,,,,中庸型,金卡,老客户,正常类,非小微客户,,,,,高金融资产,,,,,,,潜在高端客户,高贡献,较高活跃,渠道均衡型,定存偏好型,5555
1506041070,0,0,0,东风支行,男,86.0,,,,,有效户,老客户,正常类,非小微客户,,,,,,,,,,,,,较低贡献,较高活跃,自助设备偏好型,定存偏好型,5476
1506041437,1,0,0,科华支行,女,62.0,,,,稳健保守型,银卡,老客户,正常类,非小微客户,,,,,,,,,,,,,较高贡献,中活跃,自助设备偏好型,定存偏好型,402
1506041721,1,0,0,东风支行,女,37.0,,,,稳健保守型,金卡,老客户,正常类,非小微客户,,,,非储中理财偏好,高金融资产,,,,,,,潜在高端客户,较高贡献,较高活跃,自助设备偏好型,资产均衡型,5130
1506043343,0,0,0,经开区支行,男,31.0,已婚,,,,有效户,老客户,正常类,非小微客户,,,,,,,,,,,,,中贡献,高活跃,渠道均衡型,定存偏好型,4692
1506045817,0,0,1,滨江支行,女,47.0,,,,稳健保守型,银卡,老客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,中贡献,较高活跃,渠道均衡型,资产均衡型,4061
1506049702,0,0,0,高新支行,男,62.0,,,,温和成长型,银卡,老客户,正常类,非小微客户,,,,,,,,,,,,,低贡献,高活跃,渠道均衡型,基债偏好型,5591
1506051091,0,1,1,经开区支行,男,64.0,,,,稳健保守型,有效户,老客户,正常类,非小微客户,,,,非储中保险偏好,,,大额消费行为,,,,,潜在高端客户,低贡献,较高活跃,自助设备偏好型,基债偏好型,862
1506053721,0,0,0,骡马市支行,女,37.0,,,,,有效户,老客户,正常类,非小微客户,,,,,,,,,,,,,低贡献,高活跃,网银偏好型,活储偏好型,2565
1506054379,0,1,0,德阳分行,女,30.0,,,,稳健保守型,银卡,老客户,正常类,非小微客户,,,,非储中保险偏好,,,,,,,,,较高贡献,中活跃,自助设备偏好型,定存偏好型,5559
1506068408,0,0,0,金牛支行,女,52.0,,,,,无效户,老客户,正常类,非小微客户,其他消费类,,,,,,,,,,,,较高贡献,高活跃,POS交易偏好型,贷款偏好型,5539
1506070205,0,0,0,高新支行,女,65.0,,,,中庸型,银卡,老客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,较低贡献,较高活跃,POS交易偏好型,资产均衡型,1490
1506076442,1,0,1,建设路支行,男,86.0,,,,稳健保守型,银卡,老客户,正常类,非小微客户,,,,非储中理财偏好,,,,,,,,,较高贡献,较高活跃,自助设备偏好型,资产均衡型,365
1506090889,0,0,0,永丰支行,,,,,,,,,,,,,,,,,,,,,,,,,,,4602
1506092239,0,1,0,东风支行,男,66.0,,,,稳健保守型,银卡,老客户,正常类,非小微客户,,,,非储中保险偏好,,,,,,,,,较高贡献,低活跃,渠道均衡型,定存偏好型,4607
1506095441,0,0,0,荷花池支行,男,27.0,,,,稳健保守型,有效户,老客户,正常类,小微无贷户,,,,非储中理财偏好,,,,,,,,,较低贡献,较高活跃,渠道均衡型,资产均衡型,2347
1506096222,0,0,0,新都支行,男,21.0,,,,,有效户,老客户,正常类,非小微客户,,,,,,,,,,,,,较低贡献,高活跃,手机银行偏好型,定存偏好型,3849
1506098756,1,0,0,高新支行,女,24.0,,,,稳健保守型,私人,老客户,正常类,非小微客户,,,,非储中理财偏好,高金融资产,,,,,,,潜在高端客户,高贡献,高活跃,POS交易偏好型,资产均衡型,4754
1506112957,1,0,0,高新支行,男,36.0,,,,中庸型,金卡,老客户,正常类,非小微客户,,,,非储中理财偏好,高金融资产,,,,,,,潜在高端客户,高贡献,较高活跃,渠道均衡型,资产均衡型,4196
1506114721,1,0,1,清江支行,男,37.0,,,,中庸型,银卡,老客户,正常类,非小微客户,,,,非储中基金偏好,高金融资产,,,,,,,潜在高端客户,高贡献,高活跃,渠道均衡型,定存偏好型,1959
1506121272,1,0,0,金牛支行,女,43.0,已婚,初中及以下,,稳健保守型,金卡,老客户,正常类,小微无贷户,,,,,高金融资产,,大额消费行为,,,,,潜在高端客户,高贡献,高活跃,POS交易偏好型,定存偏好型,5060
1506121734,0,0,0,西体路支行,男,81.0,,,,,有效户,老客户,正常类,非小微客户,,,,,,,,,,,,,中贡献,低活跃,自助设备偏好型,定存偏好型,2782
1506124643,0,0,0,永丰支行,女,49.0,,,,,有效户,老客户,正常类,非小微客户,,,,,,,,,,,,,中贡献,低活跃,自助设备偏好型,定存偏好型,1938
1506124847,0,0,0,郫县支行,男,35.0,,,,,无效户,老客户,正常类,小微有贷未结清客户,,,,,,,,信用卡高还款额,信用卡高消费额,,,潜在高端客户,中贡献,高活跃,渠道均衡型,贷款偏好型,469
